job_id,job_name,company_name,job_location,job_metadata,job_url,original_url
4190854486,"Operations Engineer, Fleet Reliability",CoreWeave,"Livingston, NJ","$83K/yr - $110K/yr · Vision, 401(k), +1 benefit",https://www.linkedin.com/jobs/view/4190854486/?eBP=CwEAAAGZhy5DiVyLauw9oy3aqUJ_9TPGLH1d75xGTuNO5krz6TqRhLK5nU1Onvg8OoD5ExSV6vlSKotG190zK9SqEYJCLXh1kmVfjGwOY2TgAX_OIO6DbChGuRPoa-VdkJYAyY6vLc26jYuGCvbQ-_7ykyoBp-DMoCo64l5iNPosSWRwVGskzdAaeWxkvv6YDX66Irl_cGgq2irsPgM5kwCuhCK4xhlHK1t_hCI5_iGy3MR5TuiHooaQt51GTx31oWwZ_5coCMiqbVvlDPACTWaMBVlfTRsQ0ZCPS9TulrddRSmrdHulQfqIKiXTkHhKzFMBRqWLiHA7N-zea0ltH3F8SdALUzRGS9PqvJ6uJCbsewduQacynRdixJBG8UAhj-sSpDuMqmHXUfS2e7b8RFwwAGYtcQU6BOHd-O_wziJL5aMlNXzTO0DIHl0H4YfDZt45KLhpo0yDW6CN-kjxbj6xBO6YpVJodDn7i3vPApnO3F6mF14557RjkKcJxTAaMUcNYryNz2VmjRWCaw&refId=sA3O5MwoGy%2BTxH2OARQrog%3D%3D&trackingId=Bn7BGiuK2St5xdlOyTaOmw%3D%3D&trk=flagship3_search_srp_jobs,https://www.linkedin.com/jobs/search/?keywords=data+center&location=United+States&sortBy=R&f_E=2&f_WT=3&f_TPR=r604800&f_SB2=4
4190858095,"Operations Engineer, Fleet Reliability",CoreWeave,"Sunnyvale, CA","$83K/yr - $110K/yr · Vision, 401(k), +1 benefit",https://www.linkedin.com/jobs/view/4190858095/?eBP=CwEAAAGZhy5Diqta3G2ae_YYrwAf-1anCYHWWkZur3EEYznY63kYheRuyCwVbCP1EOcaXCT6I-ZQRWCBnX0gLLTPhwjKimMnGjQQoh_IM7FiB3DWsy4lwTFcqndxA8sM07zt4Osb_gxFO8XnqSSv-LaAX9Eblrh_szUIC_2U9CFipuIJti5FvrCmtvTceCWGrCLUH7_YGBRKEir17hBsNRxZM93Yi9SjXwbxs8xhZksjQ6NdJt4cPzrf4Dtpp2yavTSm7MlVE033V4NIWKT5pMXPV5KdFhkqfXQX6rN7yQOG1KKmbC1F5Ck7Dt4Y3NebEGnIUgy7G-4G6L_8CCFxxd7WQw21YzdhvF5FwjXZjPUX0EEZ25wC9pNKehJBrk9zcc5LelgLWgki9qDTI7cE2WKay5wUYE8nvB79d72QeN9NFQw1ltZashEG5SlteLcD8odQLh56482ahMf48jInBX9DjUCkOHGWWvnYutUsmBjx4piGhDuJIGpZZAhM_BtLs7pu1YqbdPh13g_3wA&refId=sA3O5MwoGy%2BTxH2OARQrog%3D%3D&trackingId=d4q%2FUbjVfXAPFJlvzRIwjQ%3D%3D&trk=flagship3_search_srp_jobs,https://www.linkedin.com/jobs/search/?keywords=data+center&location=United+States&sortBy=R&f_E=2&f_WT=3&f_TPR=r604800&f_SB2=4
4190858096,"Operations Engineer, Fleet Reliability",CoreWeave,"Richmond, VA","$83K/yr - $110K/yr · Vision, 401(k), +1 benefit",https://www.linkedin.com/jobs/view/4190858096/?eBP=CwEAAAGZhy5DiveZwk5j4gDapXSLi4gN6SPdp7Ad3r6hMcLkV2eZsOe-mfznlurv0kSeBhFwyhUxsoK3hhI-hAqWLQMPNHCXL79E87DRbFqoELO2JzlZQZ7KIbtoV7K9rd79Jr-NAqlOD0wNN51wkUug0PPFbjhUBFcESxOkt-Zl4P1YakUjQq5pGNrYiOQQt_PUMkDEHxm0oRwLfHjZO7Y_uUGKtNG7u367D9rfBRYzEIUrdmLqiGKQpW9Cyl_qfoJ6-4eEC94vT-RgYEiWkH7bXwsixsCExAI_FuZdVMGelN7-zJN_IS-fc2oUoWldqdZeUOc1eaSWB9a_d0G4R45upUrZj_uyG8sk6irt11yWtyrs27RL9fiKPUMzGICjCiV6aHuvSHRSxRHloStTS47uPzSkMGcRuB2vomklTlIDnIfFU2lrtU4B2rihmFrT0FeohML7QySO0IFmn1-oqHAQzwrZN5Q2YQXaCRIB7GLn7cM1MXHgK-rZmgeEo3LsjC4yyRrdO3w7psmiLA&refId=sA3O5MwoGy%2BTxH2OARQrog%3D%3D&trackingId=vJB6b29Dg24j1dGjOHJ%2B2A%3D%3D&trk=flagship3_search_srp_jobs,https://www.linkedin.com/jobs/search/?keywords=data+center&location=United+States&sortBy=R&f_E=2&f_WT=3&f_TPR=r604800&f_SB2=4
4260437756,Mid-Market Solutions Consultant - Expense,Navan,"New York, NY (Hybrid)",$104K/yr - $130K/yr,https://www.linkedin.com/jobs/view/4260437756/?eBP=CwEAAAGZhy5Din0s6KqMacahbi1GdPUcX_LFgvv5fVAXc5kyqdglfSqiK0rde9JO9SmZwdGtL78NDBoqWbU3fIpAwibrrh5ckw_zxrwqUJbkkhitvr-qwwha8bF4yA49fD4bPKKYbBVSnBuroK2TaoxTXrEulQgdO49ANFXSd6untc-SAyETmhj-ED8svhBkpsToklrGOEh_YD1GccK_IR7tJFHLMgUdxcbDXZROF8uK6odAyVhkUbitMp9PVnQT-D374YiDpYGPEp5LdLYvohKmO2fNPBqNG8TsrUo992U1dyQQJvufDtLtNSqTuXdBZsM1v1sPuYhmv4VpcB9wBSXmEQF69bXDtbdq8uPep58UkcFSVH7vXOYLgHihOz4KGspng1FIGr1iuEIJLuNeMAnuSjEHQy5kigLrWun0YYcuTHQGqDCXYqgW4Is_-zRpSUJU3B0spPn1xyWLjVC6S9vHtnAG13uFNydFptEbzK6uGwNBmZzIxRpa-bTG-XS8dne6mc4M5-r0vsnb_hBS&refId=sA3O5MwoGy%2BTxH2OARQrog%3D%3D&trackingId=zON32QUhPhXCCwqi75wTsg%3D%3D&trk=flagship3_search_srp_jobs,https://www.linkedin.com/jobs/search/?keywords=data+center&location=United+States&sortBy=R&f_E=2&f_WT=3&f_TPR=r604800&f_SB2=4
4267634607,Solutions Engineer (Los Angeles / Remote),Doodle Labs,"Los Angeles, CA (Hybrid)",$120K/yr - $170K/yr,https://www.linkedin.com/jobs/view/4267634607/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=sA3O5MwoGy%2BTxH2OARQrog%3D%3D&trackingId=Y%2BwNY6GQridOnZXcgEVh2A%3D%3D&trk=flagship3_search_srp_jobs,https://www.linkedin.com/jobs/search/?keywords=data+center&location=United+States&sortBy=R&f_E=2&f_WT=3&f_TPR=r604800&f_SB2=4
4031169248,Engineering Assistant/Field Engineer (Northern CA Bay Area- New College Grad '24-'25),Turner Construction Company,"Oakland, CA (Hybrid)",$84K/yr - $90K/yr,https://www.linkedin.com/jobs/view/4031169248/?eBP=CwEAAAGZhy5DTHltoHF1SGNvCH6kYtmXbe3mztql5ePDLglTe6__u2oFIJsDmSJonLfzp6jBhex-vYEkEYTp6e6eqm1HqchaJWUWYKaFMIpRd36OmyVU0fkQYjbKMlO0y00zRffdqj1E-up6_A75Tawz9TEbrwZ7dJdREDLOldDuMnInC9wj6RbzOqU5CO4Ee-WYn1zQm-WzJnXERNPEusF52hNE5DvXVH0-r6xv2ntTj0mSVuVBisWsrmvOxvf9CoQrn50AuY822raLTxek6kNujeuQIFopoAVkXe7ndec5SZoFFTBqsyWdYK1e_W6xMMlvkEH0Uc6Li1PE3nEGkjXkUqu2Bq1sW2W3fJediAw2q_7wh1pnufzBPTYlLFmCmsP1Sarrd-ahz062WYYvsbb1jsE0LikUan2ERgAfc-EAlDsQBAWNpsHTixfH68mL64O1R5LXC2HQArpchnQqsvQIZGMNbB8zpxDCvayjlwYHJg9SA61wLS1gWjd6RGO_3DwHdDvDcRHU&refId=MPKGmhIOZsCt6%2FNraJ86zg%3D%3D&trackingId=tfgMvLLFwCE6aIJqoRKQrA%3D%3D&trk=flagship3_search_srp_jobs,https://www.linkedin.com/jobs/search/?keywords=data+center&location=United+States&sortBy=R&f_E=2&f_WT=3&f_TPR=r604800&f_SB2=3
4261172804,Integrated Security Program Manager,CoreWeave,"Livingston, NJ","$122K/yr - $163K/yr · Vision, 401(k), +1 benefit",https://www.linkedin.com/jobs/view/4261172804/?eBP=CwEAAAGZhy5lfC6xeBVD960XtXxfoRzpf55B5b-emTcs986w86Bang6zxoxv6WsMrvyQ3kt2pzPR0SJ8g2vQq0_u6b-ivqe8bVlTWZBXWBv-bSgIEdrmmJ6wLrmxIGXzJonm6R-ZOpzH6tjt1IdgZcDnunOqi5XxEuFVfsdzojMgMZT0oNCvhFGO4Rz_Ye-8-9dqsXBTpxcvjUi8ff5jUnGCFiSYgQ6PNS55xWf9r7NLAMMP24szkJLgy6kUyFHr3BxdcElorAWWCwxY_0cTgFFral8JeZG6raW8Vbu-wtu_dR_zH__8PtkX8Juy_-o4MhIO0bjsph6kO6PQNBHbY8cJ0KloJENhyHffUMv9G-8LKhPKK2MJTd1RFw-jJL13qC9MIH-j1vHWahdCh-1zXkYE0b5-ZKAI88AEtyhEPvGXYiJeZhvA-cSoZAlp7WUopYDcdcgwUlN8ME-M8fdmuI1sG260fSb5lbRz3Yo4ICSybO7Ku60NhLtWJzPDtMqyCD8F0L7Xu__7&refId=jmlMraJQg%2BvXCQK8sa2fyQ%3D%3D&trackingId=A1b2bOajc6xW%2FKD%2BA3Uyfg%3D%3D&trk=flagship3_search_srp_jobs,https://www.linkedin.com/jobs/search/?keywords=data+center&location=United+States&sortBy=R&f_E=2&f_WT=3&f_TPR=r2592000&f_SB2=5
4288954736,Facilities Maintenance Technician,Sterling Engineering,"Buffalo Grove, IL (On-site)",$30/hr - $35/hr,https://www.linkedin.com/jobs/view/4288954736/?eBP=CwEAAAGZhy5uM8PJogx7ct5v-VYAzhmfm9pcXxYhaP2jBOitG0SnZu89Y0K4GY8z1qhf086jT75Mda8U5zfZOD6OsGaSuwl6Q8F52yOQI301zPC6gJ3QZqd_VhOTC8L-6z11dOhUX5qqKAIQYy2Glr8jSKXrrDUne47_gSetJBrHwNBehrizN9ScDBPhdHSmrhrWetouVEgB3orMkVtP4_YbYT2w1lHGM-ztkmzEcClEGLxGyKjdqqj4wkqa1UFw4ll2FZZd9_0A4-jEgf5WQSYevGt2dk3uPuTMlzDUSmdv5RXuLrv3S0E5ZuzOq5xoMa01-4pDxP8vR2jb2oWW542Ta2SHFf3QJW7DFqdfNI_8Nw03sGXMd8tS7hQE4SmmxNrSj89XRZTFA05FRo6gPDzOgU8KXkubWyBaUnZEhyi_JrsZ3lZ8_zFeDw3GCmV2jC1H_qVKp6dJRpSCdY3BlypHGNIFess&refId=PeT%2Bvu0XVaXTJfJYwyBlrQ%3D%3D&trackingId=tMV%2BFV1PHNs4fUv6mm1hQA%3D%3D&trk=flagship3_search_srp_jobs,https://www.linkedin.com/jobs/search/?keywords=data+center&location=United+States&sortBy=R&f_E=3&f_WT=1&f_TPR=None&f_SB2=1
4052502703,Facility Technician,Randa Apparel & Accessories,"Fort Worth, TX",$23.50/hr,https://www.linkedin.com/jobs/view/4052502703/?eBP=CwEAAAGZhy5uM3FhVhDabUtB1YKQOopXQCl7ml8PUeVqcC7DhD0wCleruCDcV2_NaDsXhmHRTLRqrIJQRt4x1my25ytyF53u7I0NLP_7NruLHti24nx0o4KBpc6xWiMGRWlV5IbFQF8tuPHAgFGE65RY4pA7qAztNrhac7yn2-5O2UwiecLwKPdhowMqa0sx-2knoOCN_yqKfPFaxKlWtUxO5fTm5TvJs4PS2ro0mk5pgXus91qN-Y5oecKcIhzK3m_uYLstAsO-wngnMwcvTZtxt7SqSghboloxDsBndG_G8jHl29Puo01G140qeAQUDxco1ovM7yD9LaEF5df4JZxRw9YQ9IAUco0AkGxEJXM2-4iTd_HFNHk4qxn552KjGEualw9CSlLXhMrjPzHCDMwrfX_kNipO3OG8Qt3GiEzWBcos0myk7QxZbB0eIuw9LUBtuqyMBkAxUvmc6y41WFcw530IEJwmCTWwreJPVaWH0EH4GgyETMWg6rkAzY97dnhI32s&refId=PeT%2Bvu0XVaXTJfJYwyBlrQ%3D%3D&trackingId=%2F5UPyu2v6ZL80s1%2FtMS4MA%3D%3D&trk=flagship3_search_srp_jobs,https://www.linkedin.com/jobs/search/?keywords=data+center&location=United+States&sortBy=R&f_E=3&f_WT=1&f_TPR=None&f_SB2=1
4303109454,Building Engineer,Insight Global,"Allen, TX (On-site)",$30/hr - $45/hr · 4 benefits,https://www.linkedin.com/jobs/view/4303109454/?eBP=CwEAAAGZhy5uMyc6YjSZXr41NQzbtex4I1rT2dPAQI8yCUaBTWN5HHOVacg_wWdmD_qxVAnh9Rb4Sif6EEFDtufBYwRSAYpf8NWuJKyqxzlEmjmKDfutK9-2HewpfHIq0M_b567h8xH5F7VSkS3oViwCmj6vEMwfenYq6kAtSg4Q26TVc1JzL8N2BjbFpsfmneV0H9HyX2oLBPdbQuDc2Co08LrCoidvCvy9Ne-m8IqRjNRyrCV_x6yvdjm5-iJ-pvs1PsnMWh9p5i_o13OVsClzV1VDGwilcIYWlviVEDGTnlj6hbzfZ1AmCtRIAWb0rG4bAU0pw74CuSpFS66pj69ab5ycsC_Crl1RzwnXwvHzTNnfWIutvdcEy2zjsmM42d78D7xYtxr7hv9uh2QkDW1m2haJ29ZqQCIvNf50WxjrIToiKxomPFz0VVjUoXzgaPowiaEpDO95uDVwpNqtbWQciDIdnpVQ1b6yvo-O3w_9_MasuWPGtGMM-PNUAX2G05q-&refId=PeT%2Bvu0XVaXTJfJYwyBlrQ%3D%3D&trackingId=fiU8lxooHUZuUtq3WWjceA%3D%3D&trk=flagship3_search_srp_jobs,https://www.linkedin.com/jobs/search/?keywords=data+center&location=United+States&sortBy=R&f_E=3&f_WT=1&f_TPR=None&f_SB2=1
4301386065,HVAC Technician,Evergreen Talent Partners,"Manassas, VA (On-site)",$45/hr - $58/hr · 5 benefits,https://www.linkedin.com/jobs/view/4301386065/?eBP=CwEAAAGZhy5uM_vP9fraJLZ0KxFZpdPbLzax7okxuvBfmH8NsUS3wvPyN6aUpwBejT5NaqXVmioxyFpXLDVhNEMVyCIwYJUfvS_QF_5mh1Ebi07MM7rL3GRL6KzGazqi5kRn3wQ4yd6XYpr-A5LkLfpM5sYeSYt6FAEweGGvwHzRXYegq7Xsj1IDlgjAZgNAzeK7zLZYNAwPUp8LMsSxIo5A87Iu43cXLU27LgcBjWxLoyIfbyGO3FUvhVRJjvFIAZda1sfprsYL2EEGeXIM7H343QDX3t0U-q1UYB8GbVc71EdRHPZFNfJBClEs8ubCd2tVNLTtLDt-rSo-wOi1iHL67TIkE_F6RCzjXiSD8v1GCq9Idpcos3JGKH-N7pbz-wmq2VIIjV5xX0mwmF27ARKnukA9GxsJiXgKPSQh9rqDe89hAL1HrbGNDS978FGWrBmNIOFbgDx8GahGz6kKXqa-hSXE2NV9GEUewgjjQZ7e-jJPrvTojbfFnyvymKWNRn-s&refId=PeT%2Bvu0XVaXTJfJYwyBlrQ%3D%3D&trackingId=npTY8pAjfRwWRIcVFZW3Lg%3D%3D&trk=flagship3_search_srp_jobs,https://www.linkedin.com/jobs/search/?keywords=data+center&location=United+States&sortBy=R&f_E=3&f_WT=1&f_TPR=None&f_SB2=1
4273255547,Support Specialist,Red Oak Technologies,"Sunnyvale, CA (On-site)",$25/hr - $32/hr,https://www.linkedin.com/jobs/view/4273255547/?eBP=CwEAAAGZhy5uMy1frOgddelA-L5YfZElCMvOHQyRswbr6LX3u2o7f4dibFMdF2ldZIDl-waY-thvHjDxwQA024t1HZ_iw5FKGxQWggTPM_L_q5WUyMTFQnfvbMqgm9Zk7v7aL8rgmIANr-YqcSYN-G-hTWbHLEEYLZgAk8QobiPCsoAJqp5ChbXtCOcyStmj7xYqbABe2yMbV8pYAv1GqPD5bqx9ptgrkfZoZKu0n686mT9A5b6zmTNCts-Kp8NJOZHV5e9No4iKwpZj825xfuXapjAflj1CDAoWHVVEYB_vGnBk4FlAs-zTZXdufvgOqjJlSd5wj9jWIYYokTdvSTMr1-X8yO4ffEWDuELRFkFY2aYQDghbfQoXKIMKx5trdMLKsykC0w-_poJqHjrSgR2C3fru9T3igdRuZT8iAEmCx5Xcnibf8SItDP4l1jvkgPT4t4ESPYUSkAhoatcSFOHjGI-tB30rJs7Ob1TJ5kpU-_ZNlZpjTHRjRbBXuONWwfQnpfk6sw&refId=PeT%2Bvu0XVaXTJfJYwyBlrQ%3D%3D&trackingId=xDhml%2FQXwvH9nD9rJo2iIQ%3D%3D&trk=flagship3_search_srp_jobs,https://www.linkedin.com/jobs/search/?keywords=data+center&location=United+States&sortBy=R&f_E=3&f_WT=1&f_TPR=None&f_SB2=1
4304425002,OFCI Sr. Project Engineer (Data Center Construction),KALCON,"Cedar Rapids, IA (On-site)",$120K/yr - $160K/yr · 5 benefits,https://www.linkedin.com/jobs/view/4304425002/?eBP=CwEAAAGZhy5uMy0XLQN9iLYiQe6xPyBBkIMmNf6WewWLSok3TAX48ml0HJm3r8flj9ggwVQLgx-7ca6PThwVcZLZAYqQ2Dt8Qv5IftZBQveN9LoFmPb150UbaYNvI4ECZ3DcZMSEDf5_fUaPeAsFnmPRX1ZriSfq2WyY-zd-Qs7rnCOLH6AZBy7hK-5baEiRSJMkuyMqlbvofEErfZ4UKGPyOAkpIXX8AXZO8Adp6vzxSwUXVzXwtOq7uqTi0ZsfTk5bMjQv87iMq6oJ1QxiRyzwo6QaY5PSTlT7y1hFeRPmqsAGdYQhsckQlQZ22gr9wldFe4UYBCMJV0ArNVTX4ssymoZ2ftdEVLki1zlmYBM1mV3CoYRnfE4IUpsH4qMC4O9L6UExiXmDL79FaasfHFVTt_NNfAgl_EECmJJ_OoAVWtfrgM7NhfeiRxKsi53iKlW77g5uxu2hnL_jaeUM_pEaGiDxr5BTqbpxWPAtY9PVZRjl-OdaqPDxooIpzelFYkKFeJI&refId=PeT%2Bvu0XVaXTJfJYwyBlrQ%3D%3D&trackingId=KsphlP5JGnsap73TaoS%2BcQ%3D%3D&trk=flagship3_search_srp_jobs,https://www.linkedin.com/jobs/search/?keywords=data+center&location=United+States&sortBy=R&f_E=3&f_WT=1&f_TPR=None&f_SB2=1
4300775071,Senior Project Engineer - Data Center,Swoon,"Austin, Texas Metropolitan Area (On-site)",$100K/yr - $130K/yr · 3 benefits,https://www.linkedin.com/jobs/view/4300775071/?eBP=CwEAAAGZhy5uMzSU2z-6VBdTeXEFcIhb2u7GDCaTmECujohUAcsUsP0CiykYPt9W4GqNPyVQVMhHuwCPKjW4GjCiePAKjhSAjGLDFC4SaG9vovjO_tK-5ikQOvc6YvecfbYo9JMd_6wQrkdifT9S4Uwl6iOAJStITP7_QSei2-u9ZZgC3-wxFpZtk3G7mNzA856-2I81BMyWBiYD8jGjUhzVO0nIz-s_4F_B2APO2rqZOpxKTflOkcbkwgxGimb5m_wYehDbwfhkVQkNt1z9I-dMDjX7cQ0vPT4wHNYMweaTwELXgxc7_bBayetB5CJp34Gt5MWAvL9cl4rnbNWVSYKONIpgf2deW8iKr-rdI_5DAwR2JqlhKlAh1S1G6Grr2jVxnwcfMlSD1bwTkWECNqjPD-tkcfrWg_mKnMeoEzwm6WQ9M304loVqSeA_jYA7BSRB1GJfrMvxxUrOmBjSh901nbflV1MGZPCJ68oPDkjT1LpXwVeJ81vgUOgc1avkanDhxUs&refId=PeT%2Bvu0XVaXTJfJYwyBlrQ%3D%3D&trackingId=0He6YpG2br6%2FgnDsJepT3Q%3D%3D&trk=flagship3_search_srp_jobs,https://www.linkedin.com/jobs/search/?keywords=data+center&location=United+States&sortBy=R&f_E=3&f_WT=1&f_TPR=None&f_SB2=1
4295639067,Facilities Technician,Bits to Atoms,"El Segundo, CA (On-site)","$60K/yr - $80K/yr + Stock options · 401(k), +3 benefits",https://www.linkedin.com/jobs/view/4295639067/?eBP=CwEAAAGZhy5vwxZHwxL5RMM7yWfpL4PQoO6sz8eQWL1snm7U3FrV7Ewe8Cv2kIygHgVo11QLUiVub4ShxsQYsY1wtjn7uRBpJiZocIIQFa-lYVyMdb2iqsZHTG-ENXB434g7xC6Ux4oFfz1jx77PsbhY-X8BrdVGlcczWjMQV2WOEf860CqXXs5f8mp7Y_FU_hk_yDCoSJgwEawR9H4rqX_39IabHZ5qNi2kBqE6qJAyX_RW6UIUBkSPvHwwoSYgz6V4T-yQPWhMftoiZ1uZigmC9x3wUVgQa0hHojUcbU_9Rj10ql3uWIgrlLb6ryrwX9UOFQ_OSA6IAwO8hnaByyC6TOInigJ3S-tAY6Z1q5P8f1iiOq-U6cjTXAMISIKu36pzXcc8tBxWC2nMOxO3WR-0p4A1LvOYPM4AFReyxqMTcCFJJx5tP6KFeGQeMuMQ88PbgcXJ_0uQsftl2WmM3PVHOsJPSPjTYBOftaDYv1ajaTnZjvII-dBBFBerfL83bA&refId=a4RtFT9LedwUawnbOeLyyw%3D%3D&trackingId=2eOC%2BNXvNZnzdcMtRRC3lQ%3D%3D&trk=flagship3_search_srp_jobs,https://www.linkedin.com/jobs/search/?keywords=data+center&location=United+States&sortBy=R&f_E=3&f_WT=1&f_TPR=None&f_SB2=3
4294610603,HVAC Field Service Technician (Data Centers),TalentCounsel,"Chicago, IL (On-site)",$32/hr - $43/hr + Overtime · 9 benefits,https://www.linkedin.com/jobs/view/4294610603/?eBP=CwEAAAGZhy5vw-dT-6JSNWmOv4UQVDYU9SwbgwIvXpEupuXshMggZoM8SVnsrMTIT300vVwTfxRHz09CUFVILatzdPYaBsoMHE6e_hJp3knvDYhGqyd3z9eRDRvZTaL0CUVTfPXbzuyhmAXaYQCBPmpWCQw99RL9gZ4Nmzq4MFrqOA22IaS8lRIQY7XnXl-l88HtOVMR737jK9Cii9QjbMfAUlCVbtbUivZ_qjL4m2sLx5WQgjlNZh9jREeMgAnbFNEjOzSLx1xdTEZ45MoS5zVKWnANDvoRhuvT5bN_1bAd2kcpWOi4WxeSV4m-qYwn449CqRTl7vby4cBTU7IMDgPYX-Zt2Jd4yS28He7TFYb29O1Ja1hb_QpDYEFL7l1w-4bBh0LyvPq-D9ExsEiRVE9hGODmQGiWCIsvTN9Ay8TIA6u19HoinqjM9kSWdloaCvFHoGJ32DDX_x1somM4T4iLv4Af7QRbQ8gyUxwvQlK-e9qkIK84b9WGzin2d7xoq6-UDlA&refId=a4RtFT9LedwUawnbOeLyyw%3D%3D&trackingId=KuFkokRL7TrXTrIzrBDfTg%3D%3D&trk=flagship3_search_srp_jobs,https://www.linkedin.com/jobs/search/?keywords=data+center&location=United+States&sortBy=R&f_E=3&f_WT=1&f_TPR=None&f_SB2=3
4299640363,DC Power Installer Technician L4,Contel Inc,"Chicago, IL (On-site)",$38/hr - $42/hr · 3 benefits,https://www.linkedin.com/jobs/view/4299640363/?eBP=CwEAAAGZhy5vw-t11pn42PfhUIuUQb8igopu7EXsFO6SZFat1eFx4AZZC9e_Lvej7Soz36G1kZ6EX9D0H9NJYGRTbDTj2VLc87fotziW7RH7IkoHQbFXrTVesll6jmg_Q4hEnkgXJHgRjNJ8lGU0jclwbwRD1NKS2EwkH0yewJilEMo72vbGWOqtuiwy-lpQuG-0RHzSlt65NNokNNuX623kQmKcasYkyj_sZ43rNoQZeRQ18nuKoL85KKQd9zRwqtMpdP_MDusfO9bKX17MRGB7fC2Wmvt_ubT_DZVhbhiCAkuF3YQRiruwGZfel4CWqg5g5Q9EUM_RWoWIrdc3k7JlTt8OSA4TKfOtlprqQbaPWGGb3cyN1O326zLE2CD7c8tSo--hYnP6I6utaaXwY76vqWyGEBIE7eZd5nm3z_7nB9wRhf8ZCAWFnZnKPylorejMeN583jsw3xMFw9n_lWCUmVRnqvR8pDXhuOthEWcRA0QV9X6_hEE5XF2j7l744dzDIvYA6w&refId=a4RtFT9LedwUawnbOeLyyw%3D%3D&trackingId=Gjm67OgoaNBc6%2F%2B2xJ2spA%3D%3D&trk=flagship3_search_srp_jobs,https://www.linkedin.com/jobs/search/?keywords=data+center&location=United+States&sortBy=R&f_E=3&f_WT=1&f_TPR=None&f_SB2=3
4238840082,Omnivise Cybersecurity Solution Architect,Siemens Energy,"Washington, DC (On-site)",$160K/yr - $190K/yr · 401(k) benefit,https://www.linkedin.com/jobs/view/4238840082/?eBP=CwEAAAGZhy5vww-v8iSuxQcJ7DMjTHSBUkoiHoTjI9nOX1N7A9HGfMfCCheabtjeDbORd9VsxuoOjziA0iwCDVO_o_2EzfRjf--dFOx-q9Duac7oAQ7ZDAy13nZOlRZUIYnZlNfDE6ZPQmkyOJqTpL1dvPF6bOPi-VacloQ35MOjwllM9JmTJjL8gRG-5TmbGsph9nL0Zvu6bZ-Ru7Tj5M1cQORepdr06xnz8CyPmGQPdyjRL1bOiNSZi6iLOvNTN7-PoUAihOvmx9EvPdD0TTvudP0GJtGAGXGHgDZJhRpceVP_0kYWshJ4-8wU2XMlQubFQa3NZGCRh4xNkvSx756t0LqVdG8oM8jmDvgGJb7n0_P5MzV8t8avP_1sD45mhPWhFeljiTMpRupip9muR67KOC3vtNDgecWAqLY_y0TeRq-hFCRr9j1ELiz77_pnTPlstoLaypdz-JT4sLUZPnRx7w_mJL2MnJIy0IB0hFXco2SCS2Y77uVU8oNongHDrAOBCQ8&refId=a4RtFT9LedwUawnbOeLyyw%3D%3D&trackingId=G5N8kCukUfEIt517rFAV8w%3D%3D&trk=flagship3_search_srp_jobs,https://www.linkedin.com/jobs/search/?keywords=data+center&location=United+States&sortBy=R&f_E=3&f_WT=1&f_TPR=None&f_SB2=3
4235236433,Data Center Critical Facilities Engineer,Equinix,"El Segundo, CA (On-site)",$67K/yr - $101K/yr,https://www.linkedin.com/jobs/view/4235236433/?eBP=CwEAAAGZhy5vw1i_m3Y8QnNE1yczGpIRB8wabKCtRqYeqdRfoUylSDZS4R_kKmPljvpB53UlYvqks5fYt9ARJjoGSK9wnPvD7l3sEqzPb4WjRZ0WlJqWWDNGnKC72sLjdtSQY0uMCfyfxfa2Unhif-FgYxFhSLxoWQzxLn5PIbmVfbjGWBIarajfmorEqc5cqQiz1oG6M0m_z0xklSSJRQ5pdTkWnukQgVublWi8fukJo_rdk0FLUeO6yijW0-18ZfQ5QgDhHfyg2tTKSj2-smIZWF9PgXiXUjUfiTzVJthQrtKPEEaHymYxC3pCFj4uINzrsa5njscRJxU6GAiH5td15RnqS-J_tnFOE2PfaCP4WO-d333KD1VzaE1730cjhKIqCmFgLWMyVPmh1JVgIqUPzkXcXkeuPo6xQim2639jayxD5fU48lmWzMxXTTzrWnxonFWqExumNnxasJ-XXoHKtkd5GccirF55H_Q31txIQIWoJH2wiH89sxvJQXGgAPz9gsg&refId=a4RtFT9LedwUawnbOeLyyw%3D%3D&trackingId=4xTfsy620xBNYMRhJjnEvQ%3D%3D&trk=flagship3_search_srp_jobs,https://www.linkedin.com/jobs/search/?keywords=data+center&location=United+States&sortBy=R&f_E=3&f_WT=1&f_TPR=None&f_SB2=3
